,Track Name,Artist,URL,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4610,ÖverAllt,Oskar Linnros,https://open.spotify.com/track/4ssp8b33uhyd6KJPFd0pJW,4ssp8b33uhyd6KJPFd0pJW,0.238,0.554,207554,0.492,0.000105,4,0.0703,-9.905,1,0.056,99.862,4,0.268
4611,Pizza,Martin Garrix,https://open.spotify.com/track/5oAgI7Pzg6vxuKrfapg3Pi,5oAgI7Pzg6vxuKrfapg3Pi,0.000408,0.381,255103,0.712,0.589,5,0.183,-6.9,1,0.0355,127.967,4,0.0378
4612,Bäst,Oskar Linnros,https://open.spotify.com/track/0JYPskutaGqXF57vBMujZ9,0JYPskutaGqXF57vBMujZ9,0.23,0.696,228800,0.566,0.0372,6,0.0909,-8.085,1,0.063,140.896,4,0.477
4613,Kyss mig hårt,Emil Berg,https://open.spotify.com/track/0b9ulqyYhno7uUu67j3Duy,0b9ulqyYhno7uUu67j3Duy,0.113,0.502,249893,0.465,6.89e-05,11,0.114,-8.97,1,0.0564,180.057,4,0.307
4614,Du fria (rullande åska live) [feat. Silvana Imam & First Aid Kit],Håkan Hellström,https://open.spotify.com/track/4U16etRqFWnbIZIh9ZAzTc,4U16etRqFWnbIZIh9ZAzTc,0.017,0.465,320481,0.879,0.0,2,0.419,-5.229,0,0.0734,132.875,4,0.288
4615,Written in the Scars,The Script,https://open.spotify.com/track/2NecaO9lqX35z3XmuNuOgh,2NecaO9lqX35z3XmuNuOgh,0.0198,0.597,227173,0.624,0.0,10,0.0893,-9.018,0,0.128,166.201,4,0.631
4616,Körkarlen,Thåström,https://open.spotify.com/track/73k1PNc9ZcZpoJ8cbT2UCq,73k1PNc9ZcZpoJ8cbT2UCq,0.108,0.502,237608,0.937,0.00052,2,0.131,-6.233,1,0.0482,103.037,4,0.395
4617,Wait,JP Cooper,https://open.spotify.com/track/21FzLpLN7S1XFePNSZHEFt,21FzLpLN7S1XFePNSZHEFt,0.19,0.557,231533,0.583,0.0,4,0.111,-8.056,1,0.0449,80.071,4,0.317
4618,Para:diset,Albin Johnsén,https://open.spotify.com/track/4XbfYmQi8JQgU3WvN3vlTz,4XbfYmQi8JQgU3WvN3vlTz,0.104,0.694,217000,0.769,0.0,11,0.351,-4.788,0,0.0666,116.987,4,0.802
4619,You Could Be,R3HAB,https://open.spotify.com/track/1PM8OIREXRl5lFb06852rr,1PM8OIREXRl5lFb06852rr,0.255,0.718,160286,0.681,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,0.356
4620,GåApaGå,Oskar Linnros,https://open.spotify.com/track/7LjzDRDnLUjpcaX31TH9Wz,7LjzDRDnLUjpcaX31TH9Wz,0.203,0.766,144021,0.743,0.194,6,0.121,-11.104,0,0.224,136.48,4,0.347
4621,No Easy Way (Acoustic),Em Rossi,https://open.spotify.com/track/4kbdUYBu8aRoigcOpVLMC4,4kbdUYBu8aRoigcOpVLMC4,0.786,0.633,256631,0.282,0.0,2,0.338,-6.296,0,0.0265,104.971,4,0.358
4622,Replay,Davai,https://open.spotify.com/track/164C9bSF4ryqWXI4XgxTE0,164C9bSF4ryqWXI4XgxTE0,0.415,0.776,202520,0.809,0.0,6,0.179,-5.726,0,0.069,100.071,4,0.582
4623,Jet,Mo,https://open.spotify.com/track/1KiriFvJUCDsbo5pNByxkN,1KiriFvJUCDsbo5pNByxkN,0.08,0.895,211200,0.411,1.77e-05,2,0.0689,-9.674,1,0.0945,99.97,4,0.445
4624,Utan dina andetag,kent,https://open.spotify.com/track/1Yc4z9MWH2gtGzLY2RjGqW,1Yc4z9MWH2gtGzLY2RjGqW,0.000742,0.26,263160,0.68,0.000462,7,0.173,-5.488,1,0.0307,174.824,4,0.391
4625,Monster,Joakim Lundell,https://open.spotify.com/track/0D1blqxc4pvxRndcmB9YMK,0D1blqxc4pvxRndcmB9YMK,0.0186,0.619,210612,0.714,0.0186,10,0.309,-6.798,0,0.114,98.091,4,0.8
4626,Staying Up,Matoma,https://open.spotify.com/track/3uB6rxXYjmMEhOVJT763S6,3uB6rxXYjmMEhOVJT763S6,0.199,0.649,190645,0.865,0.0,0,0.064,-2.299,1,0.05,124.031,4,0.428
4627,Stay Young,Mike Perry,https://open.spotify.com/track/2kLf4myxQME1Nd0voeKZri,2kLf4myxQME1Nd0voeKZri,0.0754,0.572,157005,0.713,0.0,5,0.226,-4.826,1,0.0406,89.996,4,0.559
4628,Masterpiece,NONONO,https://open.spotify.com/track/3UCb1RY3m6LZfF4bkxU8g3,3UCb1RY3m6LZfF4bkxU8g3,0.00707,0.647,218541,0.742,0.000606,11,0.191,-4.102,0,0.0359,95.02,4,0.655
4629,Rock the World,The Script,https://open.spotify.com/track/3njZlgsB9MI6DVTg8wDPsg,3njZlgsB9MI6DVTg8wDPsg,0.0038,0.641,190333,0.604,0.0,7,0.106,-6.771,1,0.0276,130.94,4,0.285
4630,Already There,ARY,https://open.spotify.com/track/274J6TLWSLcHL2qIGS2vkW,274J6TLWSLcHL2qIGS2vkW,0.125,0.499,166788,0.72,0.000934,11,0.0592,-6.835,1,0.0443,99.971,4,0.25
4631,Belong To U,Fancy Cars,https://open.spotify.com/track/711J1I0VfLoAqKX3d2b7PE,711J1I0VfLoAqKX3d2b7PE,0.611,0.631,202574,0.775,4.03e-05,1,0.0911,-5.727,1,0.0535,100.928,4,0.504
4632,AYO,Isac Elliot,https://open.spotify.com/track/4KnUpP0jPsFN8iFSzx01Lt,4KnUpP0jPsFN8iFSzx01Lt,0.0359,0.618,215028,0.774,0.0,3,0.0647,-5.143,0,0.0552,99.972,4,0.469
4633,iPhone (feat. Denz & Mwuana),Dj Black Moose,https://open.spotify.com/track/1pOHOCFhEObw7IJTk3lcUK,1pOHOCFhEObw7IJTk3lcUK,0.166,0.738,193907,0.481,2.29e-06,7,0.257,-11.898,0,0.418,151.062,4,0.327
4634,16 svenska hits på 6 minuter,Intim,https://open.spotify.com/track/5b4mzPhnxJSQATpZtnxoKn,5b4mzPhnxJSQATpZtnxoKn,0.655,0.613,363016,0.524,0.0,0,0.342,-6.411,1,0.0319,79.912,4,0.331
4635,Gone feat. Anderson .Paak,Mr. Probz,https://open.spotify.com/track/12OcamjCI9eId8bChre1b3,12OcamjCI9eId8bChre1b3,0.418,0.802,220454,0.729,1.47e-06,6,0.333,-5.548,1,0.051,102.973,4,0.429
4636,Ju Mer Dom Spottar,Kapten Röd,https://open.spotify.com/track/6809ESRbIU87qbXCeR80xA,6809ESRbIU87qbXCeR80xA,0.244,0.741,192028,0.748,0.0,5,0.109,-7.134,1,0.3,97.269,4,0.843
4637,Da Ya Think I'm Sexy,Rod Stewart,https://open.spotify.com/track/4FuwvztVnQT4vzvoqlGYgq,4FuwvztVnQT4vzvoqlGYgq,0.00553,0.757,220507,0.803,0.0,11,0.0552,-5.702,0,0.0646,112.012,4,0.942
4638,Skina,Adel,https://open.spotify.com/track/5XgBoFLmWyBKMtVEfES2z8,5XgBoFLmWyBKMtVEfES2z8,0.176,0.575,216000,0.371,0.0,9,0.0974,-12.722,0,0.305,150.18,5,0.841
4639,I Believe,Endre Nordvik,https://open.spotify.com/track/1BthJSdpkpIHW1ycJGdZ8u,1BthJSdpkpIHW1ycJGdZ8u,0.608,0.539,239279,0.333,2e-06,9,0.128,-11.521,1,0.0273,101.229,4,0.197
4640,Red Bottom Sky,Yung Lean,https://open.spotify.com/track/7tvrVe5pX3QZGL3rRA0IDm,7tvrVe5pX3QZGL3rRA0IDm,0.73,0.692,303413,0.401,0.000932,7,0.0722,-9.382,1,0.0936,120.336,4,0.33
4641,Utan dina andetag,kent,https://open.spotify.com/track/5eJ314ozT4CTPlyjdsGq78,5eJ314ozT4CTPlyjdsGq78,0.000905,0.272,264067,0.657,0.000345,7,0.123,-7.458,1,0.0293,174.637,4,0.4
4642,Hey (Rinkeby),Yasin,https://open.spotify.com/track/4kZ9f48xQEUdFtD5cn68tf,4kZ9f48xQEUdFtD5cn68tf,0.0372,0.607,217040,0.65,1.26e-06,0,0.0985,-6.88,0,0.332,99.587,4,0.786
4643,Another Shot,Vigiland,https://open.spotify.com/track/2jhKxqWIkHiBfjAQcAMERw,2jhKxqWIkHiBfjAQcAMERw,0.00289,0.598,192187,0.704,1.96e-05,11,0.101,-5.667,0,0.0395,128.065,4,0.265
4644,The Line,Foo Fighters,https://open.spotify.com/track/11gvm2YWl5140MBUACWCWF,11gvm2YWl5140MBUACWCWF,7.95e-05,0.42,218240,0.9,0.000254,11,0.106,-7.268,1,0.05,135.918,4,0.459
4645,I Just Can't,R3HAB,https://open.spotify.com/track/4Ux0Y0eQYv4HJPvuxioosx,4Ux0Y0eQYv4HJPvuxioosx,0.162,0.652,156000,0.595,0.0,6,0.148,-6.944,0,0.0419,77.538,4,0.303
4646,You’re The Best Thing About Me,U2,https://open.spotify.com/track/73VrGWg4I2DJiWXtbseyiG,73VrGWg4I2DJiWXtbseyiG,0.00181,0.653,225738,0.775,0.0,2,0.331,-6.723,1,0.0366,117.016,4,0.82
4647,Pumped Up,Klingande,https://open.spotify.com/track/4BM4ml3TgBFALLaCaJtVhi,4BM4ml3TgBFALLaCaJtVhi,0.00719,0.732,177073,0.734,1.49e-05,0,0.34,-6.423,1,0.107,123.033,4,0.643
4648,2U (feat. Justin Bieber) - Seeb Remix,David Guetta,https://open.spotify.com/track/7N118VYdB5NbtnDhsmmndA,7N118VYdB5NbtnDhsmmndA,0.141,0.639,214812,0.735,0.0,8,0.17,-4.948,0,0.0937,139.984,4,0.578
4649,The First Cut,Beatrice Eli,https://open.spotify.com/track/0mdKULX0pFPgz970jFpAYi,0mdKULX0pFPgz970jFpAYi,0.537,0.744,279947,0.37,0.00337,5,0.148,-9.974,1,0.0313,113.989,4,0.323
4650,More Than You Know - Acoustic,Axwell /\ Ingrosso,https://open.spotify.com/track/24XOlemQJORg0nBJAHC24p,24XOlemQJORg0nBJAHC24p,0.707,0.51,183950,0.511,0.0,8,0.0875,-4.555,1,0.0282,115.044,4,0.377
4651,What Good Is Love,Paul Rey,https://open.spotify.com/track/6NruwXfwah8iQHOmawEyCW,6NruwXfwah8iQHOmawEyCW,0.0452,0.559,184758,0.583,0.0,6,0.128,-6.095,0,0.0554,94.151,4,0.4
4652,Swerve,Starrah,https://open.spotify.com/track/4brkEcF55JN38e904vrV2I,4brkEcF55JN38e904vrV2I,0.172,0.698,194232,0.582,9.01e-05,2,0.112,-7.026,1,0.0902,150.119,4,0.341
4653,Still Counting,Volbeat,https://open.spotify.com/track/1znGxpojJSjxZZEWA5zWva,1znGxpojJSjxZZEWA5zWva,0.00039,0.309,261813,0.919,0.000225,2,0.423,-3.131,1,0.0609,103.891,4,0.322
4654,I'm Not The Only One,Sam Smith,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,0fioLzGM8ngbD1w6fMmm45,0.554,0.453,239317,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,4,0.501
4655,BAD DESIRE,Noah Gundersen,https://open.spotify.com/track/3rVixRSQvA9IGV3gopxdUc,3rVixRSQvA9IGV3gopxdUc,0.893,0.593,253821,0.273,0.00214,0,0.104,-9.239,1,0.0292,60.983,4,0.209
4656,Fireproof,VAX,https://open.spotify.com/track/4q1WaJZoHTtojqDHX8QvaC,4q1WaJZoHTtojqDHX8QvaC,0.85,0.63,191208,0.303,0.0,11,0.0718,-9.457,1,0.0402,97.918,4,0.527
4657,Tvillingen,Darin,https://open.spotify.com/track/7M4pAbgcKPAelcZxsUPPwE,7M4pAbgcKPAelcZxsUPPwE,0.0704,0.526,180557,0.864,0.0,6,0.252,-3.833,0,0.0544,104.734,4,0.838
4658,Förlorare utan chans,Den svenska björnstammen,https://open.spotify.com/track/2o6FVF216wxf8D6QBSKQ4n,2o6FVF216wxf8D6QBSKQ4n,0.0399,0.674,190000,0.528,2.63e-05,7,0.173,-7.131,1,0.0316,123.057,4,0.601
4659,Alla ögon på mig,Darin,https://open.spotify.com/track/48TJ9qPIvCL3utozOnTsxM,48TJ9qPIvCL3utozOnTsxM,0.613,0.395,216633,0.286,0.000597,7,0.11,-10.352,1,0.029,93.396,4,0.115
4660,Popcorn,Frej Larsson,https://open.spotify.com/track/1Geum0bqpJcNA5GasmtVxU,1Geum0bqpJcNA5GasmtVxU,0.0954,0.805,179200,0.93,0.0,1,0.0818,-6.246,1,0.314,75.088,4,0.854
4661,Dopamin,Maja Amcoff,https://open.spotify.com/track/3FGAT7vALG7JY2QZ81MlB7,3FGAT7vALG7JY2QZ81MlB7,0.0422,0.568,190519,0.642,0.0,0,0.314,-7.325,0,0.0808,167.831,4,0.426
4662,Min Queen,Elias Abbas,https://open.spotify.com/track/0Wuuv3x3IOTTrKd1MaWwKA,0Wuuv3x3IOTTrKd1MaWwKA,0.0288,0.623,204767,0.893,1.37e-06,11,0.0584,-5.992,0,0.0415,117.963,4,0.756
4663,La Dee Da,Foo Fighters,https://open.spotify.com/track/0MfVTButkC0WU7aUcIskU6,0MfVTButkC0WU7aUcIskU6,4.96e-05,0.354,242760,0.804,0.00441,2,0.454,-8.11,1,0.0582,175.731,4,0.224
4664,You’re The Best Thing About Me - U2 Vs. Kygo,U2,https://open.spotify.com/track/4A95W8Z7DGEFvD2j7pmtUB,4A95W8Z7DGEFvD2j7pmtUB,0.00544,0.773,257676,0.629,0.0,2,0.0744,-7.247,1,0.0937,117.029,4,0.696
4665,Heartline,Craig David,https://open.spotify.com/track/4ioNqWWd8Ivz4bLfrn3bBN,4ioNqWWd8Ivz4bLfrn3bBN,0.326,0.758,192880,0.779,0.0,8,0.178,-3.531,0,0.0433,106.966,4,0.78
4666,Dirty Water,Foo Fighters,https://open.spotify.com/track/5lnsL7pCg0fQKcWnlkD1F0,5lnsL7pCg0fQKcWnlkD1F0,0.00365,0.324,320880,0.631,0.0459,7,0.221,-8.245,1,0.0407,142.684,4,0.346
4667,The Line,Foo Fighters,https://open.spotify.com/track/7hlLPJo0pxh1jQUERqf5O2,7hlLPJo0pxh1jQUERqf5O2,7.95e-05,0.42,218240,0.9,0.000254,11,0.106,-7.268,1,0.05,135.918,4,0.459
4668,I Believe in Us,LÉON,https://open.spotify.com/track/5ZT5UB1SNVMkfYiTvnliz4,5ZT5UB1SNVMkfYiTvnliz4,0.799,0.555,202147,0.423,0.0,0,0.112,-6.232,1,0.044,137.044,4,0.257
4669,Sunday Rain,Foo Fighters,https://open.spotify.com/track/1tDM9ElAIOimEPBEnkXqe2,1tDM9ElAIOimEPBEnkXqe2,0.000527,0.538,371453,0.534,0.00091,11,0.127,-10.538,1,0.0298,77.527,4,0.722
4670,Happy Ever After (Zero Hour),Foo Fighters,https://open.spotify.com/track/5jwCEcnS7IXWhD4KuunEDE,5jwCEcnS7IXWhD4KuunEDE,0.808,0.428,220973,0.259,0.0278,11,0.221,-16.823,0,0.0338,173.928,4,0.349
4671,Talking to You,R3HAB,https://open.spotify.com/track/7rrYse9eSla1ehw76NnWdq,7rrYse9eSla1ehw76NnWdq,0.44,0.922,163602,0.7,0.000175,11,0.225,-6.822,0,0.112,117.97,4,0.476
4672,Tell Me You Love Me,Galantis,https://open.spotify.com/track/5kgqTe1BM720OjU78TGYDw,5kgqTe1BM720OjU78TGYDw,0.117,0.762,190400,0.797,0.0,5,0.202,-2.71,1,0.135,122.066,4,0.525
4673,Rearrange,Ella Vos,https://open.spotify.com/track/3LVx3IN4hqmQPgrUOt89kr,3LVx3IN4hqmQPgrUOt89kr,0.298,0.687,186456,0.429,0.00032,10,0.193,-6.524,1,0.0344,121.11,4,0.232
4674,Kaleidoscope,Donkeyboy,https://open.spotify.com/track/1TEm7XXHZGrev6ZM9NxRId,1TEm7XXHZGrev6ZM9NxRId,0.00786,0.456,208686,0.766,0.000413,6,0.115,-3.935,1,0.038,180.027,4,0.31
4675,Concrete and Gold,Foo Fighters,https://open.spotify.com/track/5Y1A4C3ojxHCadg0wMFlJ0,5Y1A4C3ojxHCadg0wMFlJ0,0.0509,0.243,331627,0.273,0.959,2,0.587,-11.001,1,0.036,103.039,4,0.0399
4676,Hurt Somebody,Noah Kahan,https://open.spotify.com/track/0oQWWsxI3sc0ocO5niQGV4,0oQWWsxI3sc0ocO5niQGV4,0.343,0.694,167813,0.476,0.0,1,0.119,-6.98,1,0.297,114.939,4,0.549
4677,Fireproof - DIMA Remix,VAX,https://open.spotify.com/track/53h0cF96llr92BFeNMD03Z,53h0cF96llr92BFeNMD03Z,0.495,0.672,188558,0.61,3.46e-05,11,0.126,-8.675,1,0.0435,103.915,4,0.591
4678,Alone,Jessie Ware,https://open.spotify.com/track/6oH2hy85hq65VeOvKbV0sB,6oH2hy85hq65VeOvKbV0sB,0.36,0.423,216867,0.621,1.13e-06,8,0.183,-7.357,1,0.064,115.321,5,0.176
4679,Hurt Somebody,Noah Kahan,https://open.spotify.com/track/03t3IRKAyXPGeAWCidF03q,03t3IRKAyXPGeAWCidF03q,0.336,0.687,167813,0.481,0.0,1,0.127,-7.014,1,0.302,114.947,4,0.497
4680,Plot Twist - Remix,Marc E. Bassy,https://open.spotify.com/track/4G6eGrUJpmBViXaqLqS1TK,4G6eGrUJpmBViXaqLqS1TK,0.213,0.533,225423,0.599,0.0,8,0.0878,-6.405,1,0.3,96.764,4,0.682
4681,Wicked Game,Chris Isaak,https://open.spotify.com/track/57MbOuT7s2ES3IW9KuZQzI,57MbOuT7s2ES3IW9KuZQzI,0.66,0.663,287507,0.292,0.00499,9,0.0649,-17.891,1,0.0307,112.318,4,0.359
4682,Man Of The Year,Jireel,https://open.spotify.com/track/1SrRg0gY3qgUhfU2XPab1X,1SrRg0gY3qgUhfU2XPab1X,0.0601,0.642,187400,0.749,0.0,6,0.0993,-7.511,0,0.0586,104.027,4,0.418
4683,Too Good To Be True,Rhys,https://open.spotify.com/track/3WKBNbYx32xlJQ0puFCnAJ,3WKBNbYx32xlJQ0puFCnAJ,0.0991,0.669,201173,0.656,0.0,0,0.268,-7.1,1,0.112,102.062,4,0.592
4684,Hunting My Own Skin,Yung Lean,https://open.spotify.com/track/3FuJ3S5jqtPPI9EMrJeTfs,3FuJ3S5jqtPPI9EMrJeTfs,0.376,0.632,182380,0.675,1.36e-06,9,0.12,-6.405,1,0.236,159.901,4,0.57
4685,Ge allt du kan,Per Gessle,https://open.spotify.com/track/1OQ491svXMiDXnIEJr66Bw,1OQ491svXMiDXnIEJr66Bw,0.00402,0.549,178467,0.746,0.0,11,0.105,-5.754,1,0.0289,121.993,4,0.692
4686,Heavy,Anne-Marie,https://open.spotify.com/track/2X8GwyuNBiOJKLCLNaefOT,2X8GwyuNBiOJKLCLNaefOT,0.283,0.461,172870,0.583,0.0,5,0.112,-4.581,1,0.0814,133.032,5,0.497
4687,Weekend,Death Team,https://open.spotify.com/track/02yfvYyz5OON5v2rWEdtoz,02yfvYyz5OON5v2rWEdtoz,0.197,0.739,171000,0.727,5.92e-05,0,0.0589,-9.516,1,0.0784,130.576,4,0.548
4688,Jealous,Labrinth,https://open.spotify.com/track/4L2K7JKseFCBoHMZEAszW0,4L2K7JKseFCBoHMZEAszW0,0.873,0.435,287693,0.155,0.0,1,0.107,-8.948,1,0.046,128.532,3,0.0935
4689,Same Moon,Juliander,https://open.spotify.com/track/2Vw1Ch9uvjTk8jmxsWnUoL,2Vw1Ch9uvjTk8jmxsWnUoL,0.381,0.612,202717,0.494,2.14e-06,9,0.172,-9.617,0,0.103,79.315,4,0.405
4690,Zoo,Starrah,https://open.spotify.com/track/2uidg6vZUJp9xfNQx342ax,2uidg6vZUJp9xfNQx342ax,0.139,0.708,182060,0.531,0.0,11,0.348,-8.242,1,0.0445,139.974,4,0.483
4691,Can You Feel It,Birgir,https://open.spotify.com/track/6rC55vFj1dBuxN5zjuOIF1,6rC55vFj1dBuxN5zjuOIF1,0.0208,0.606,193813,0.685,0.000928,7,0.107,-7.486,1,0.0343,116.994,4,0.224
4692,On My Mind,Anis Don Demina,https://open.spotify.com/track/4Y4DvBJFzkGVFvzH36qVqg,4Y4DvBJFzkGVFvzH36qVqg,0.175,0.572,177441,0.845,0.0,5,0.144,-3.958,0,0.0316,97.999,4,0.279
4693,It's a Shame,First Aid Kit,https://open.spotify.com/track/5MgXE0uKoY95GtZA1fO7j7,5MgXE0uKoY95GtZA1fO7j7,0.00213,0.555,240040,0.78,1.62e-06,4,0.186,-5.824,1,0.0391,105.928,4,0.181
4694,Make You Believe In Love,Marcus & Martinus,https://open.spotify.com/track/6zQMbR8e1AQyRDmKUBxoz5,6zQMbR8e1AQyRDmKUBxoz5,0.0752,0.612,213373,0.756,0.0,6,0.427,-4.309,0,0.0689,99.988,4,0.542
4695,163 För Evigt,Cherrie,https://open.spotify.com/track/5ZMviM6vjWp1QEfx5KRESP,5ZMviM6vjWp1QEfx5KRESP,0.152,0.857,187069,0.635,0.0,6,0.081,-6.351,0,0.0462,136.957,4,0.778
4696,Centralmassivet,Thåström,https://open.spotify.com/track/6zDJo66uIkQrs8PBXFd8Mi,6zDJo66uIkQrs8PBXFd8Mi,0.556,0.458,306240,0.589,0.000537,7,0.154,-8.481,0,0.0418,136.118,4,0.113
4697,Bluesen i Malmö,Thåström,https://open.spotify.com/track/4JzThtmqvzoBORb8K0Sjyo,4JzThtmqvzoBORb8K0Sjyo,0.269,0.366,314960,0.805,2.4e-06,7,0.143,-5.74,1,0.0352,136.207,3,0.297
4698,Körkarlen,Thåström,https://open.spotify.com/track/5yUHyZlgg8YsRdMt1cP7Lg,5yUHyZlgg8YsRdMt1cP7Lg,0.112,0.503,237613,0.94,0.000662,2,0.134,-6.251,1,0.0523,103.02,4,0.387
4699,My Body,Hot Shade,https://open.spotify.com/track/0Cevaujuf5Os3lb5KrV0IH,0Cevaujuf5Os3lb5KrV0IH,0.123,0.659,161427,0.844,0.0,6,0.0799,-4.104,0,0.262,103.992,4,0.873
4700,Kom tillbaka,Syster Sol,https://open.spotify.com/track/6gKhTbk4J3rDqPXjlSYuuK,6gKhTbk4J3rDqPXjlSYuuK,0.0549,0.77,226250,0.718,0.00205,3,0.0885,-8.749,0,0.0968,119.971,4,0.63
4701,Som mästarna målat himlen,Thåström,https://open.spotify.com/track/1U6hTavcK0vw39hzKSqv8o,1U6hTavcK0vw39hzKSqv8o,0.454,0.412,311760,0.62,0.124,5,0.108,-7.285,0,0.0352,94.865,4,0.0982
4702,Old Point Bar,Thåström,https://open.spotify.com/track/0hHsZr5brELEFnSLtJs5wU,0hHsZr5brELEFnSLtJs5wU,0.0654,0.591,225413,0.775,3.77e-06,4,0.135,-7.702,0,0.0795,119.857,4,0.224
4703,Aldrig av med varandra,Thåström,https://open.spotify.com/track/0yrqYR57iTQ6Jw5qKEbSiU,0yrqYR57iTQ6Jw5qKEbSiU,0.907,0.583,417200,0.116,2.78e-05,7,0.0931,-17.72,1,0.0379,118.003,4,0.115
4704,Låt det goda,Thåström,https://open.spotify.com/track/7aDbQecyhZyz7ja3ms2DFC,7aDbQecyhZyz7ja3ms2DFC,0.173,0.471,216347,0.675,0.000173,9,0.108,-6.149,0,0.0296,87.02,4,0.288
4705,Habibi,Ricky Rich,https://open.spotify.com/track/1Pxo1dWDiJvy5xgLisONke,1Pxo1dWDiJvy5xgLisONke,0.499,0.479,179031,0.609,0.0,4,0.144,-8.5,0,0.134,75.113,3,0.74
4706,Too Good At Goodbyes - Galantis Remix,Sam Smith,https://open.spotify.com/track/1wRiDqvt2mY6ueADB3R8sl,1wRiDqvt2mY6ueADB3R8sl,0.302,0.628,192551,0.727,1.81e-06,5,0.211,-4.441,1,0.0511,95.923,4,0.656
4707,Anyway,Tyron Hapi,https://open.spotify.com/track/77ngtwBosDuAwiQu8afOOQ,77ngtwBosDuAwiQu8afOOQ,0.0709,0.687,169219,0.85,6.3e-06,5,0.133,-4.91,0,0.135,104.024,4,0.611
4708,"Girl Crush - Recorded at Metropolis Studios, London",Harry Styles,https://open.spotify.com/track/4YutJsNwBBInE8vemufpQ8,4YutJsNwBBInE8vemufpQ8,0.658,0.468,243805,0.197,0.0,4,0.109,-11.727,1,0.033,144.212,3,0.249
4709,Eye of the Tiger,Survivor,https://open.spotify.com/track/2HHtWyy5CgaQbC7XSoOb0e,2HHtWyy5CgaQbC7XSoOb0e,0.216,0.815,243773,0.438,0.000466,0,0.0787,-14.522,0,0.0346,108.965,4,0.552
4710,Please Keep Loving Me - Acoustic,James TW,https://open.spotify.com/track/7s3doqGOfHZe3L7LHwNafq,7s3doqGOfHZe3L7LHwNafq,0.872,0.495,197627,0.182,0.0,5,0.0995,-11.215,1,0.0528,174.584,4,0.619
4711,BAD DESIRE,Noah Gundersen,https://open.spotify.com/track/7Ef6cYoBz922GE3i2BNkEZ,7Ef6cYoBz922GE3i2BNkEZ,0.893,0.593,253821,0.273,0.00214,0,0.104,-9.239,1,0.0292,60.983,4,0.209
4712,K.O.,Clueless Swede,https://open.spotify.com/track/0kcS3rRlq74i1qNrGmxQqZ,0kcS3rRlq74i1qNrGmxQqZ,0.301,0.699,167000,0.769,0.0,1,0.382,-8.588,0,0.302,96.846,4,0.704
4713,Asian Jake Paul,iDubbbz,https://open.spotify.com/track/6HUbzOMGiCvVZEablo0oNM,6HUbzOMGiCvVZEablo0oNM,0.328,0.599,180000,0.911,0.0,2,0.525,-3.886,1,0.389,64.019,4,0.671
4714,The Day I Die (I Want You to Celebrate),Miss Li,https://open.spotify.com/track/2sySAfWy1kKsAS1KQLfBTf,2sySAfWy1kKsAS1KQLfBTf,0.0192,0.506,217499,0.804,0.0,7,0.122,-4.815,1,0.125,106.949,4,0.844
4715,Habibi,Ricky Rich,https://open.spotify.com/track/4ECv88UJvcKFQX1HuLixjg,4ECv88UJvcKFQX1HuLixjg,0.499,0.479,179031,0.609,0.0,4,0.144,-8.5,0,0.134,75.113,3,0.74
4716,Drama,Newkid,https://open.spotify.com/track/4LHbWysQISmwjqFhOBo3na,4LHbWysQISmwjqFhOBo3na,0.0503,0.554,177783,0.565,0.0,7,0.168,-8.555,1,0.049,101.972,4,0.457
4717,Off to See the World,Lukas Graham,https://open.spotify.com/track/4TZ1xAwR0kJNN20H6GW82h,4TZ1xAwR0kJNN20H6GW82h,0.0129,0.882,184013,0.764,7.63e-06,10,0.265,-5.389,0,0.148,106.994,4,0.693
4718,Rygg mot rygg - Akustisk liveversion,Molly Sandén,https://open.spotify.com/track/1gY7gzJEDub8cACXFKYA9D,1gY7gzJEDub8cACXFKYA9D,0.741,0.532,231360,0.331,0.0,5,0.0728,-7.97,1,0.0327,92.465,4,0.447
4719,Whatever You Want,P!nk,https://open.spotify.com/track/7iypwu1yQ4GftHl3nbUgK6,7iypwu1yQ4GftHl3nbUgK6,0.00475,0.572,242813,0.742,0.0,2,0.339,-3.783,1,0.0432,90.056,4,0.263
4720,Islands,Frida Sundemo,https://open.spotify.com/track/6BrI2jgb3CmpaSSQ41DpJK,6BrI2jgb3CmpaSSQ41DpJK,0.0198,0.418,189773,0.768,0.0,1,0.0737,-7.835,1,0.0611,132.888,4,0.129
4721,Sorry,ItaloBrothers,https://open.spotify.com/track/00pW24Ogrp16sOxTokbJz4,00pW24Ogrp16sOxTokbJz4,0.0913,0.683,181920,0.641,0.0,8,0.322,-6.732,1,0.045,142.069,4,0.517
4722,For You,James TW,https://open.spotify.com/track/0NpaOow47QEHt5nMzYLVVV,0NpaOow47QEHt5nMzYLVVV,0.153,0.714,203547,0.649,0.0,7,0.15,-5.414,1,0.0746,102.006,4,0.546
4723,All The Love,SAARA,https://open.spotify.com/track/0e3wP9rhYQ4Lgmxdh6ra9Y,0e3wP9rhYQ4Lgmxdh6ra9Y,0.0423,0.636,187261,0.942,1.07e-05,11,0.0775,-4.027,0,0.093,102.03,4,0.688
